,id,title,release_date,popularity,vote_average,vote_count
5224,36801,Cemetery Junction,2010-04-14,8.304,6.5,205
5225,11365,Wilde,1997-09-01,10.106,6.5,215
5226,654028,The Christmas Chronicles: Part Two,2020-11-18,33.05,6.5,764
5227,487476,Nothing to Hide,2018-10-17,7.685,6.5,1155
5228,467936,The Children Act,2018-03-29,15.387,6.5,532
5229,449756,The Postcard Killings,2020-03-13,8.527,6.5,400
5230,6538,Charlie Wilson's War,2007-12-19,11.64,6.5,1159
5231,166,The Party,1980-12-17,7.959,6.5,931
5232,160139,Night Train to Lisbon,2013-03-07,9.295,6.5,319
5233,25155,The Stepfather,1987-01-22,7.567,6.5,225
5234,10389,The Eye,2002-05-09,11.458,6.5,309
5235,9950,Find Me Guilty,2006-03-16,8.072,6.5,379
5236,8840,DragonHeart,1996-05-31,13.816,6.5,1666
5237,7211,Dan in Real Life,2007-10-26,9.432,6.5,961
5238,667,You Only Live Twice,1967-06-13,19.468,6.5,1644
5239,193,Star Trek: Generations,1994-11-18,10.051,6.5,1020
5240,248774,Obvious Child,2014-06-06,7.275,6.5,368
5241,13195,Flawless,2007-09-01,14.103,6.5,367
5242,10874,Muppet Treasure Island,1996-02-16,9.931,6.5,294
5243,9585,Not Without My Daughter,1991-01-11,8.748,6.5,230
5244,522681,Escape Room,2019-01-03,42.38,6.5,3765
5245,458534,Rolling to You,2018-03-14,31.528,6.5,656
5246,438674,Dragged Across Concrete,2018-09-03,12.067,6.5,712
5247,33875,Pokémon Heroes: Latios and Latias,2002-07-13,16.983,6.5,264
5248,12637,New York  New York,1977-06-21,7.158,6.5,344
5249,10409,Strictly Ballroom,1992-08-20,8.067,6.5,254
5250,9595,Hot Shots!,1991-07-31,17.075,6.5,1665
5251,4105,Black Rain,1989-09-22,11.239,6.5,814
5252,605116,Project Power,2020-08-14,14.486,6.5,2309
5253,559907,The Green Knight,2021-07-29,25.225,6.5,1122
5254,486131,Shaft,2019-06-14,16.373,6.5,1389
5255,27324,Pulse,2001-02-03,6.642,6.5,315
5256,12524,Titus,1999-12-25,7.219,6.5,215
5257,258099,Just Before I Go,2015-04-24,13.414,6.5,269
5258,38843,Ramona and Beezus,2010-07-23,8.166,6.5,679
5259,10347,Dobermann,1997-06-18,9.041,6.5,384
5260,9529,Candyman,1992-10-16,17.104,6.5,1205
5261,398181,You Were Never Really Here,2017-11-08,13.465,6.5,2252
5262,247182,El Niño,2014-08-29,8.271,6.5,214
5263,227156,The Giver,2014-08-13,15.655,6.5,4019
5264,83201,Puss in Boots: The Three Diablos,2012-02-07,36.917,6.5,335
5265,575446,New Order,2020-10-22,9.884,6.5,222
5266,426284,Blade of the Immortal,2017-04-29,10.171,6.5,406
5267,339927,Kevin Hart: What Now?,2016-10-14,6.634,6.5,218
5268,672741,Till Death,2021-07-02,14.329,6.5,397
5269,529962,The Perfection,2018-09-20,13.82,6.5,1065
5270,424139,Halloween,2018-10-18,33.78,6.5,3833
5271,257785,Tulip Fever,2017-07-13,12.825,6.5,574
5272,101669,Mother's Day,2010-09-23,9.02,6.5,322
5273,87499,The East,2013-05-31,8.067,6.5,632
5274,19898,Pandorum,2009-09-08,14.915,6.5,1879
5275,44865,The Grandmaster,2013-01-10,15.421,6.5,677
5276,13465,The Adventures of Ichabod and Mr. Toad,1949-10-05,12.925,6.5,415
5277,9346,Risky Business,1983-08-05,12.4,6.5,984
5278,3877,Things We Lost in the Fire,2007-09-26,6.861,6.5,269
5279,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15,29.764,6.5,11000
5280,469274,Nicky Larson and the Cupid's Perfume,2019-02-06,11.413,6.5,638
5281,435921,It’s the Law,2017-01-19,6.707,6.5,677
5282,203793,Stalingrad,2013-10-09,0.6,6.5,275
5283,47218,Happythankyoumoreplease,2011-03-04,6.221,6.5,225
5284,16538,I Love You  Man,2009-03-20,22.487,6.5,1334
5285,44129,The Company Men,2010-10-21,7.789,6.5,567
5286,11281,Halloween II,1981-10-30,15.963,6.5,1498
5287,8765,Nirvana,1997-01-24,6.918,6.5,228
5288,4958,The Legend of Bagger Vance,2000-11-02,9.186,6.5,724
5289,673174,Offering to the Storm,2020-07-24,18.486,6.5,239
5290,8488,Hitch,2005-02-11,19.209,6.5,4875
5291,2105,American Pie,1999-07-09,67.756,6.5,6460
5292,726208,Don't Listen,2020-07-24,26.446,6.5,581
5293,433422,Fairy Tail: Dragon Cry,2017-05-06,69.395,6.5,354
5294,39371,L'allenatore nel pallone,1984-10-26,5.33,6.5,315
5295,10890,Stripes,1981-06-25,11.667,6.5,698
5296,421471,Flower,2017-03-16,10.247,6.5,205
5297,274857,King Arthur: Legend of the Sword,2017-05-10,63.678,6.5,4892
5298,11814,Weird Science,1985-08-01,11.146,6.5,1089
5299,10881,Avalon,2001-01-20,6.647,6.5,238
5300,10800,Dragon Hunters,2008-03-19,9.068,6.5,369
5301,10539,James and the Giant Peach,1996-04-12,13.932,6.5,1053
5302,10147,Bad Santa,2003-11-26,12.037,6.5,1706
5303,1990,Paranoid Park,2007-07-12,6.076,6.5,406
5304,665251,Altered Carbon: Resleeved,2020-03-19,163.414,6.5,209
5305,9342,The Mask of Zorro,1998-07-16,19.954,6.5,3328
5306,4413,The Brave One,2007-09-12,10.397,6.5,768
5307,157847,Joe,2014-04-11,7.156,6.5,762
5308,553608,Cinderela Pop,2019-02-28,13.97,6.5,270
5309,282984,Irrational Man,2015-07-17,7.675,6.5,2082
5310,13850,Song of the South,1946-11-12,8.893,6.5,211
5311,218425,Frequencies,2013-09-27,6.413,6.5,346
5312,11441,Madly in Love,1981-12-18,7.753,6.5,201
5313,10126,Colors,1988-04-15,7.656,6.5,335
5314,520900,The Personal History of David Copperfield,2019-11-07,8.592,6.5,346
5315,339408,The Birth of a Nation,2016-09-09,7.816,6.5,464
5316,227700,Anna,2013-10-13,9.73,6.5,503
5317,55721,Bridesmaids,2011-05-13,13.454,6.5,3790
5318,816,Austin Powers: International Man of Mystery,1997-05-02,19.767,6.5,2688
5319,505026,Death on the Nile,2022-02-09,192.584,6.5,1690
5320,469056,A New Girl In Paris!,2018-07-04,5.624,6.5,254
5321,80389,Get the Gringo,2012-03-15,33.677,6.5,1320
5322,34560,Halloweentown High,2004-10-08,7.432,6.5,248
5323,12797,Ghost Town,2008-09-19,10.966,6.5,774
5324,6950,Outbreak,1995-03-10,24.526,6.5,1800
5325,635744,Jarhead: Law of Return,2019-10-01,22.135,6.5,2449
5326,374465,Things to Come,2016-04-06,6.34,6.5,255
5327,112336,Hitchcock,2012-11-22,9.243,6.5,1267
5328,8643,The Exorcism of Emily Rose,2005-09-09,31.438,6.5,2256
5329,588,Silent Hill,2006-04-21,32.52,6.5,3385
5330,542,The Crime of Padre Amaro,2002-10-01,9.557,6.5,207
5331,15070,Undisputed,2002-07-17,42.662,6.5,543
5332,13649,High School Musical 2,2007-08-17,25.746,6.5,3289
5333,11298,The Howling,1981-01-21,23.516,6.5,550
5334,582883,Deerskin,2019-06-19,7.357,6.5,456
5335,489326,Mortal,2020-02-28,9.289,6.5,366
5336,425591,I Don't Feel at Home in This World Anymore,2017-01-19,7.76,6.5,1056
5337,300155,A Royal Night Out,2015-05-14,7.919,6.5,258
5338,53319,What a Beautiful Day,2011-01-05,6.48,6.5,1360
5339,11543,Kingpin,1996-07-04,10.284,6.5,670
5340,10872,The Ref,1994-03-09,6.41,6.5,255
5341,5879,In the Realm of the Senses,1976-09-15,17.373,6.5,423
5342,15261,Bring It On: In It to Win It,2007-12-12,1.009,6.5,436
5343,623195,Falling Inn Love,2019-08-29,14.438,6.5,990
5344,401981,Red Sparrow,2018-02-28,27.405,6.5,5166
5345,44048,Unstoppable,2010-11-04,17.243,6.5,2871
5346,9352,EuroTrip,2004-02-20,16.313,6.5,1990
5347,8338,Blindness,2008-05-14,11.269,6.5,1044
5348,17898,Silver Bullet,1985-10-10,16.988,6.5,408
5349,10502,The Man Without a Face,1993-08-25,7.189,6.5,415
5350,3049,Ace Ventura: Pet Detective,1994-02-04,25.717,6.5,4729
5351,536176,Brexit: The Uncivil War,2019-01-19,6.738,6.5,233
5352,246655,X-Men: Apocalypse,2016-05-18,87.972,6.5,11298
5353,43947,I Spit on Your Grave,2010-06-17,42.855,6.5,1761
5354,11023,Thirteen,2003-08-20,17.001,6.5,1257
5355,9255,Hot Shots! Part Deux,1993-05-21,18.355,6.5,1463
5356,1710,Copycat,1995-05-03,10.669,6.5,721
5357,180894,Ninja: Shadow of a Tear,2013-12-27,15.828,6.5,278
5358,11551,Small Soldiers,1998-07-10,15.855,6.5,1707
5359,3638,No Reservations,2007-06-15,9.745,6.5,1010
5360,177271,Lego Batman: The Movie - DC Super Heroes Unite,2013-05-21,2.719,6.5,206
5361,136400,2 Guns,2013-08-02,30.887,6.5,3465
5362,73567,Killer Joe,2011-09-10,10.297,6.5,1111
5363,14024,Raise Your Voice,2004-08-10,11.168,6.5,728
5364,21861,LOL (Laughing Out Loud),2009-02-04,9.279,6.5,1115
5365,10490,Drop Dead Gorgeous,1999-07-23,9.502,6.5,271
5366,2978,Ghostbusters II,1989-06-16,25.297,6.5,3465
5367,1865,Pirates of the Caribbean: On Stranger Tides,2011-05-14,394.486,6.5,11970
5368,492719,Godzilla: City on the Edge of Battle,2018-05-18,12.015,6.5,246
5369,400650,Mary Poppins Returns,2018-12-13,19.813,6.5,2853
5370,392207,The Invisible Guardian,2017-03-03,14.913,6.5,550
5371,11980,The Prophecy,1995-09-01,8.931,6.5,380
5372,11400,The New World,2005-12-25,8.45,6.5,923
5373,553604,Honest Thief,2020-09-03,65.534,6.5,1284
5374,463843,Sweetheart,2019-01-28,13.292,6.5,262
5375,399725,Ideal Home,2018-06-21,7.925,6.5,205
5376,271724,Hippocrates,2014-09-03,9.032,6.5,375
5377,146216,RED 2,2013-07-18,39.347,6.5,3417
5378,12610,Osmosis Jones,2001-08-10,14.767,6.5,842
5379,407436,Mowgli: Legend of the Jungle,2018-11-25,22.284,6.5,2192
5380,24122,The Rebound,2009-09-16,33.776,6.5,740
5381,22897,It's Complicated,2009-12-23,12.032,6.5,1153
5382,8954,Reservation Road,2007-09-13,7.084,6.5,287
5383,532620,Let's Dance,2019-03-27,7.661,6.5,268
5384,401545,Everybody Knows,2018-05-09,8.105,6.5,783
5385,57825,Bride & Prejudice,2004-02-11,8.142,6.5,313
5386,37725,It's a Boy Girl Thing,2006-07-15,12.566,6.5,899
5387,14517,MirrorMask,2005-01-25,6.678,6.5,262
5388,10782,Basic,2003-04-18,9.533,6.5,820
5389,9399,Lionheart,1990-06-07,25.079,6.5,788
5390,8413,Event Horizon,1997-08-15,16.555,6.5,2093
5391,5121,The Sugarland Express,1974-04-05,6.278,6.5,275
5392,2290,Jakob the Liar,1999-09-16,7.792,6.5,274
5393,544404,Who You Think I Am,2019-02-27,6.571,6.5,249
5394,423204,Angel Has Fallen,2019-08-21,34.593,6.5,2733
5395,36218,Pokémon: Jirachi - Wish Maker,2003-07-19,16.075,6.5,206
5396,15655,The Tigger Movie,2000-02-11,11.883,6.5,455
5397,11247,A Cinderella Story,2004-07-10,29.148,6.5,2724
5398,10569,Small Time Crooks,2000-05-19,8.715,6.5,515
5399,10279,Summer of Sam,1999-07-02,8.545,6.5,345
5400,10052,Dragonfly,2002-02-22,10.73,6.5,693
5401,2360,Saving Grace,2000-01-24,7.725,6.5,342
5402,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19,37.35,6.5,12158
5403,206647,Spectre,2015-10-26,42.084,6.5,9093
5404,13665,Arthur,1981-07-17,10.407,6.5,327
5405,8288,A Midsummer Night's Sex Comedy,1982-07-16,9.159,6.5,308
5406,121826,Quartet,2012-09-08,8.404,6.5,309
5407,60175,The Under-Gifted,1980-04-30,7.063,6.5,360
5408,5139,The Fox and the Child,2007-12-27,7.145,6.5,305
5409,287689,7 Days in Hell,2015-07-11,7.317,6.5,290
5410,274479,Joy,2015-12-24,13.572,6.5,3616
5411,270946,Penguins of Madagascar,2014-11-22,68.322,6.5,3449
5412,10288,Fido,2006-09-07,7.832,6.5,345
5413,9839,Beyond Borders,2003-10-23,6.466,6.5,327
5414,1493,Miss Congeniality,2000-12-22,19.449,6.5,3174
5415,842,The Assassination of Richard Nixon,2004-05-17,6.808,6.5,235
5416,10806,In & Out,1997-09-10,6.127,6.5,558
5417,669664,My Donkey  My Lover & I,2020-09-16,8.256,6.5,230
5418,628914,Queenpins,2021-08-26,14.551,6.5,205
5419,528985,Assimilate,2019-05-24,11.54,6.5,202
5420,475303,A Rainy Day in New York,2019-07-26,0.936,6.5,1824
5421,238751,Best of the Best,1989-11-10,8.789,6.5,209
5422,19405,Recess: School's Out,2001-01-27,10.318,6.5,267
5423,5680,Elvira  Mistress of the Dark,1988-09-30,8.715,6.5,369
5424,575774,His House,2020-01-27,29.969,6.5,777
5425,14881,Joe Kidd,1972-07-14,8.959,6.5,241
5426,575100,When Mom Is Away,2019-02-07,8.256,6.5,409
5427,354279,Charming,2018-03-26,14.311,6.5,211
5428,245700,Mr. Turner,2014-10-31,7.783,6.5,426
5429,242224,The Babadook,2014-05-22,18.001,6.5,5100
5430,84341,Smashed,2012-01-22,7.101,6.5,210
5431,15739,Annie,1982-06-18,14.881,6.5,552
5432,464889,Sniper: Ultimate Kill,2017-10-03,21.047,6.5,223
5433,146015,The Double,2014-04-03,8.067,6.5,796
5434,38363,Fair Game,2010-05-20,7.468,6.5,617
5435,13704,License to Drive,1988-07-06,8.693,6.5,280
5436,644092,Finding 'Ohana,2021-01-29,41.298,6.5,306
5437,603119,The Silencing,2020-07-18,15.811,6.5,378
5438,369230,Them Who?,2015-11-19,5.123,6.5,354
5439,293167,Kong: Skull Island,2017-03-08,49.007,6.5,8938
5440,10484,The ComDads,1983-11-23,7.322,6.5,312
5441,398929,Alibi.com,2017-02-15,7.636,6.5,1414
5442,308504,Last Knights,2015-04-03,8.769,6.5,894
5443,13573,The United States of Leland,2003-01-18,7.922,6.5,250
5444,330,The Lost World: Jurassic Park,1997-05-23,4.256,6.5,6848
5445,25059,Homeward Bound II: Lost in San Francisco,1996-03-08,9.531,6.5,374
5446,14136,The Love Bug,1968-12-23,10.099,6.5,450
5447,10760,Sydney White,2007-09-21,12.158,6.5,894
5448,9716,Everyone Says I Love You,1996-12-06,11.322,6.5,508
5449,920081,Megaboa,2021-11-26,8.83,6.5,280
5450,273271,Time Lapse,2014-05-24,8.994,6.5,999
5451,119569,Marvel One-Shot: Item 47,2012-09-13,39.54,6.5,368
5452,97899,A Magnificent Haunting,2012-03-16,4.599,6.5,206
5453,21629,Stir Crazy,1980-12-12,9.02,6.5,331
5454,10081,The Principal,1987-09-18,8.47,6.5,210
5455,390054,Sand Castle,2017-04-21,31.206,6.5,628
5456,376659,Bad Moms,2016-07-28,15.765,6.5,3616
5457,70981,Prometheus,2012-05-30,68.829,6.5,10233
5458,22832,Ninja Assassin,2009-09-29,97.01,6.5,1151
5459,4729,The Gendarme Gets Married,1968-10-30,9.837,6.5,448
5460,884,Crash,1996-07-17,15.038,6.5,786
5461,431819,Fireworks,2017-08-18,68.094,6.5,253
5462,347629,Thank You for Your Service,2017-10-26,11.101,6.5,271
5463,72431,Red Tails,2012-01-19,38.907,6.5,494
5464,22620,Scooby-Doo! The Mystery Begins,2009-09-12,20.512,6.5,549
5465,11282,Harold & Kumar Go to White Castle,2004-05-30,13.184,6.5,1649
5466,7518,Over the Hedge,2006-05-17,26.518,6.5,3688
5467,492282,Like a Cat on a Highway,2017-12-28,12.927,6.5,806
5468,452773,Tad  the Lost Explorer  and the Secret of King Midas,2017-03-25,19.593,6.5,296
5469,309302,Wolf Totem,2015-02-19,6.779,6.5,323
5470,267192,Genius,2016-06-10,8.472,6.5,565
5471,63492,What's Your Number?,2011-09-30,11.922,6.5,1990
5472,991,The Man Who Fell to Earth,1976-03-18,39.292,6.5,386
5473,594718,Sputnik,2020-09-08,34.745,6.5,487
5474,593910,Cinderella,2021-09-03,44.226,6.5,1094
5475,389868,Seoul Station,2016-08-17,6.861,6.5,343
5476,2789,The Chronicles of Riddick,2004-06-11,12.235,6.5,3311
5477,865,The Running Man,1987-02-17,15.58,6.5,1789
5478,740985,Borat Subsequent Moviefilm,2020-10-23,12.249,6.5,1919
5479,738646,Operation Christmas Drop,2020-11-05,7.917,6.5,444
5480,16119,Cinderella III: A Twist in Time,2007-02-06,53.402,6.5,1035
5481,11899,The Muppets Take Manhattan,1984-06-27,7.961,6.5,280
5482,11614,Bomber,1982-08-05,6.413,6.5,221
5483,8748,Eagle vs Shark,2007-07-15,6.486,6.5,214
5484,204922,Before I Go to Sleep,2014-09-03,17.26,6.5,1693
5485,30689,Four Flies on Grey Velvet,1971-12-17,7.24,6.5,268
5486,10390,For Love of the Game,1999-09-17,9.815,6.5,328
5487,9664,Flyboys,2006-09-22,7.724,6.5,652
5488,9035,Slither,2006-03-31,13.097,6.5,1131
5489,1965,A Perfect Murder,1998-06-05,13.759,6.5,1081
5490,788929,Lamb,2021-08-12,19.128,6.5,380
5491,540901,Hustlers,2019-09-12,23.546,6.5,2511
5492,84355,Your Sister's Sister,2011-09-11,5.871,6.5,274
5493,10622,Mr. Nice Guy,1997-01-31,12.964,6.5,507
5494,636,THX 1138,1971-03-11,9.09,6.5,728
5495,535,Flashdance,1983-04-14,12.6,6.5,1153
5496,10398,Double Jeopardy,1999-09-24,13.718,6.5,988
5497,802217,8-Bit Christmas,2021-11-24,32.832,6.5,220
5498,406759,Moonfall,2022-02-03,2823.628,6.5,1095
5499,375012,Under the Shadow,2016-09-30,6.077,6.5,520
5500,325173,Close Range,2015-12-11,7.714,6.5,232
5501,274862,The Lego Ninjago Movie,2017-09-21,22.668,6.5,811
5502,77221,Black Gold,2011-12-21,9.576,6.5,221
5503,38842,Middle Men,2009-05-17,15.397,6.5,234
5504,522938,Rambo: Last Blood,2019-09-19,64.844,6.5,3035
5505,417384,Scary Stories to Tell in the Dark,2019-08-08,23.866,6.5,2122
5506,17496,Urban Cowboy,1980-06-06,7.841,6.5,199
5507,6069,The Witches of Eastwick,1987-06-12,13.81,6.5,1088
5508,543540,The Perfect Date,2019-04-12,17.934,6.5,2930
5509,290859,Terminator: Dark Fate,2019-10-23,53.005,6.5,4046
5510,270343,Love at First Fight,2014-08-20,6.696,6.5,377
5511,68724,Elysium,2013-08-07,42.178,6.5,7493
5512,41154,Men in Black 3,2012-05-23,65.652,6.5,8882
5513,39874,My Bloody Valentine,1981-02-11,8.56,6.5,304
5514,12775,Flesh + Blood,1985-08-30,8.193,6.5,259
5515,10866,Joy Ride,2001-10-05,17.576,6.5,922
5516,36586,Blade II,2002-03-22,41.764,6.5,3835
5517,609972,Paranormal Activity: Next of Kin,2021-10-29,282.224,6.5,360
5518,306947,The Invitation,2015-08-05,11.367,6.5,2113
5519,229297,Magic in the Moonlight,2014-07-25,10.942,6.5,1812
5520,38542,The Disappearance of Alice Creed,2009-09-12,7.336,6.5,434
5521,14052,Revenge of the Nerds,1984-07-20,7.627,6.5,553
5522,13022,Rogue,2007-11-08,9.726,6.5,500
5523,12106,The Quick and the Dead,1995-02-09,16.045,6.5,1336
5524,10184,He's Just Not That Into You,2009-02-06,33.54,6.5,3073
5525,8909,Wanted,2008-06-19,21.741,6.5,5984
5526,566454,The Mystery of Henri Pick,2019-03-06,7.528,6.5,378
5527,444539,The Bookshop,2017-11-10,9.473,6.5,340
5528,295964,Burnt,2015-10-02,10.398,6.5,2795
5529,68812,The Iceman,2012-09-01,23.54,6.5,825
5530,38575,The Karate Kid,2010-06-10,131.831,6.5,4953
5531,18898,Looking for Eric,2009-05-27,6.848,6.5,260
5532,9843,Big Nothing,2006-12-01,7.537,6.5,309
5533,536115,Godzilla: The Planet Eater,2018-11-03,22.053,6.5,221
5534,172385,Rio 2,2014-03-19,62.398,6.5,2837
5535,20943,The Ugly Truth,2009-07-24,31.382,6.5,2988
5536,11198,City Hunter,1993-01-16,12.693,6.5,274
5537,7516,Smokin' Aces,2006-12-09,20.049,6.5,1314
5538,606625,Follow Me,2020-07-16,14.005,6.5,322
5539,341174,Fifty Shades Darker,2017-02-08,101.744,6.5,6706
5540,12437,Underworld: Rise of the Lycans,2009-01-22,24.555,6.5,3034
5541,10567,Dinosaur,2000-05-19,80.895,6.5,2020
5542,9086,Young Guns II,1990-08-01,13.081,6.5,421
5543,515333,Amateur,2018-04-06,10.859,6.5,244
5544,9437,Kiss the Girls,1997-09-29,10.904,6.5,1181
5545,299,Ocean's Eleven,1960-08-10,9.454,6.5,249
5546,466081,The Informer,2019-08-30,12.773,6.5,578
5547,401469,Widows,2018-11-06,23.665,6.5,1904
5548,19268,So Happy Together,2009-06-17,5.205,6.5,216
5549,15301,Twilight Zone: The Movie,1983-06-24,10.503,6.5,544
5550,644090,Love  Guaranteed,2020-09-02,12.144,6.5,532
5551,334878,Blind Date,2015-05-06,4.812,6.5,488
5552,102382,The Amazing Spider-Man 2,2014-04-16,148.517,6.5,11027
5553,5718,King of California,2007-01-24,5.662,6.5,277
5554,435,The Day After Tomorrow,2004-05-26,28.007,6.5,6615
5555,728526,Encounter,2021-12-03,171.088,6.5,304
5556,16617,Mindhunters,2004-05-07,16.14,6.5,922
5557,9276,The Faculty,1998-12-25,15.699,6.5,1509
5558,446791,All the Money in the World,2017-12-21,12.618,6.5,1901
5559,425001,The War with Grandpa,2020-08-27,12.521,6.5,707
5560,225728,Macbeth,2015-08-16,9.068,6.5,1266
5561,116711,Epic,2013-05-15,32.799,6.5,2313
5562,14317,The Wild Thornberrys Movie,2002-12-20,21.222,6.5,208
5563,630240,Titane,2021-07-14,46.155,6.5,765
5564,436459,Almost Friends,2017-11-17,11.228,6.5,214
5565,429733,Mayhem,2017-11-10,12.418,6.5,497
5566,331583,The Whole Truth,2016-03-25,9.226,6.5,918
5567,11827,Heavy Metal,1981-08-07,22.727,6.5,520
5568,547539,Sweetheart,2019-03-13,6.337,6.5,210
5569,445040,My Friend Dahmer,2017-11-03,9.69,6.5,395
5570,391710,A Futile and Stupid Gesture,2018-01-24,7.391,6.5,266
5571,359983,The Lion Guard: Return of the Roar,2015-11-22,44.304,6.5,859
5572,17710,Hey Arnold! The Movie,2002-06-28,14.715,6.5,292
5573,302,Swimming Pool,2003-05-21,13.014,6.5,523
5574,523172,Late Night,2019-01-25,11.587,6.5,640
5575,252838,The Wedding Ringer,2015-01-16,26.182,6.5,1360
5576,51991,Romantics Anonymous,2010-12-22,7.564,6.5,443
5577,42892,Happy Family,2010-03-26,5.554,6.5,263
5578,23963,Pontypool,2009-03-06,7.648,6.5,465
5579,10575,Heaven,2002-02-06,6.864,6.5,200
5580,9681,Casanova,2005-12-25,10.664,6.5,752
5581,152,Star Trek: The Motion Picture,1979-12-07,12.06,6.5,1319
5582,694254,Baggio: The Divine Ponytail,2021-05-26,11.292,6.5,343
5583,280996,Mr. Holmes,2015-06-19,13.215,6.5,1607
5584,12242,Mulan II,2004-11-03,49.128,6.5,1963
5585,8346,My Big Fat Greek Wedding,2002-02-22,11.291,6.5,1758
5586,5125,Rendition,2007-09-07,7.06,6.5,542
5587,474051,Calibre,2018-06-22,9.034,6.5,503
5588,9870,Forgetting Sarah Marshall,2008-04-17,14.116,6.5,2814
5589,457335,Guns Akimbo,2020-02-27,17.315,6.5,1712
5590,335051,God Willing,2015-04-09,6.41,6.5,528
5591,184098,Think Like a Man Too,2014-06-20,14.585,6.5,465
5592,13205,Bambi II,2006-01-26,23.754,6.5,799
5593,11808,U.S. Marshals,1998-03-06,20.475,6.5,1233
5594,10361,Ginger Snaps 2: Unleashed,2004-01-30,12.188,6.5,236
5595,5336,Salò  or the 120 Days of Sodom,1975-11-22,33.304,6.5,1463
5596,73723,The Lorax,2012-03-01,36.44,6.5,2796
5597,6283,MouseHunt,1997-12-19,13.347,6.5,1008
5598,3537,Fame,1980-05-16,8.705,6.5,348
5599,639798,32 Malasana Street,2020-01-17,13.905,6.5,545
5600,515818,Yao,2019-01-23,5.779,6.5,217
5601,361777,Smoke & Mirrors,2016-09-23,6.686,6.5,203
5602,210947,Afflicted,2014-04-04,14.855,6.5,442
5603,199575,These Final Hours,2014-07-31,6.51,6.5,452
5604,10741,Bobby,2006-09-05,7.768,6.5,302
5605,1551,Flatliners,1990-08-10,13.065,6.5,1201
5606,50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,89.926,6.5,7666
5607,15567,Stitch! The Movie,2003-08-26,20.766,6.5,565
5608,531438,Holiday in the Wild,2019-11-06,8.665,6.5,440
5609,431072,Step Sisters,2018-01-19,9.151,6.5,408
5610,396398,The Meyerowitz Stories (New and Selected),2017-10-13,8.175,6.5,951
5611,287590,Saint Seiya: Legend of Sanctuary,2014-06-21,76.312,6.5,535
5612,15602,Grumpier Old Men,1995-12-22,8.233,6.5,296
5613,14254,The Uninvited,2009-01-30,17.644,6.5,1208
5614,10449,When a Man Loves a Woman,1994-04-29,8.814,6.5,264
5615,699,For Your Eyes Only,1981-06-23,15.749,6.5,1416
5616,33408,The Crush,1993-04-02,20.774,6.5,365
5617,18032,The Secret of Moonacre,2008-09-06,10.509,6.5,378
5618,12222,Horton Hears a Who!,2008-03-03,39.923,6.5,2723
5619,74,War of the Worlds,2005-06-28,30.398,6.5,6873
5620,441282,Night Hunter,2019-08-29,20.346,6.5,624
5621,273477,Scouts Guide to the Zombie Apocalypse,2015-10-23,48.743,6.5,1527
5622,37910,Voices of a Distant Star,2002-02-02,4.804,6.5,207
5623,16523,Where the Wild Things Are,2009-10-16,33.932,6.5,1524
